"","player_id","player_name","player_display_name","position","position_group","headshot_url","recent_team","season","week","season_type","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr"
"65","00-0026189","D.Jackson","DeSean Jackson","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh","BAL",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,10,0,0,0,43,0,1,0.486754365032539,0,0.232558139534884,0.125,0.219387755102041,0.341071428571429,0,1,2
"66","00-0026189","D.Jackson","DeSean Jackson","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh","BAL",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,9,0,0,0,16,5,0,-0.872225415014291,0,0.5625,0.1,0.103225806451613,0.222258064516129,0,0.9,1.9
"67","00-0026197","C.Henne","Chad Henne","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx","KC",2022,7,"REG",0,2,0,0,0,0,0,0,0,-4,0,0,-1.89151386736194,0,0,NA,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.3,-0.3
"68","00-0026197","C.Henne","Chad Henne","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx","KC",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,-2,0,0,0,0,-5.12246437004069,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.2,-0.2
"69","00-0026197","C.Henne","Chad Henne","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx","KC",2022,20,"POST",5,7,23,1,0,0,0,0,0,32,12,3,2.70695207163226,0,0.71875,0.167776187743706,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,4.82,4.82
"70","00-0026300","J.Johnson","Josh Johnson","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr9xb7ode8isteiidqix","SF",2022,14,"REG",1,2,10,0,0,0,0,0,0,2,4,1,-0.835849118593615,0,5,NA,2,3,0,0,0,0,-3.6153255199315,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.7,0.7
"71","00-0026300","J.Johnson","Josh Johnson","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr9xb7ode8isteiidqix","SF",2022,21,"POST",7,13,74,0,0,2,14,0,0,67,52,3,-2.02556700201239,0,1.1044776119403,0.0043756600675412,2,2,0,1,1,1,-4.59117274032906,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.16,1.16
"72","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,1,"REG",29,41,240,1,3,7,49,1,0,239,124,14,-16.7454528275537,0,1.00418410041841,0.0254358158824623,1,2,0,0,0,1,0.15880790958181,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.8,7.8
"73","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,2,"REG",27,36,272,3,2,1,0,0,0,249,122,16,6.4902074296029,0,1.09236947791165,0.17325176008374,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,18.88,18.88
"74","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,3,"REG",18,25,249,0,0,1,10,0,0,220,180,10,10.1046705947674,0,1.13181818181818,0.221964161781274,3,2,0,0,0,1,-1.58765581611078,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.16,10.16
"75","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,4,"REG",32,48,254,0,1,7,54,1,1,244,139,16,-12.8355585926484,0,1.04098360655738,0.0143436983490884,2,6,0,0,0,0,-0.304291749140248,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.76,6.76
"76","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,5,"REG",28,42,308,1,1,5,35,2,2,322,172,9,-14.3831664734794,0,0.956521739130435,0.0204258927497435,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.32,10.32
"77","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,6,"REG",26,33,253,1,1,1,4,0,0,146,153,16,3.05017495113115,0,1.73287671232877,0.160213240470159,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.82,11.82
"78","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,8,"REG",22,33,187,1,0,2,20,0,0,138,99,11,0.432983140402939,0,1.35507246376812,0.0469908619866723,2,-1,1,0,0,1,1.05054644559277,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.38,17.38
"79","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,9,"REG",13,27,165,1,0,4,27,0,0,242,97,6,-4.68223865554734,0,0.681818181818182,-0.0503950471301108,2,-1,0,1,0,0,-1.1819992705714,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.5,10.5
"80","00-0026498","M.Stafford","Matthew Stafford","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip","LA",2022,11,"REG",11,18,159,2,0,1,9,0,0,218,42,7,4.53103361782269,0,0.729357798165138,0.0826564870054904,1,4,0,0,0,0,-0.638046835316345,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,14.76,14.76
"81","00-0026544","C.Daniel","Chase Daniel","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x","LAC",2022,10,"REG",0,2,0,0,0,1,1,0,0,-10,0,0,-1.29777160581358,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
"82","00-0026544","C.Daniel","Chase Daniel","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x","LAC",2022,17,"REG",3,3,27,0,0,0,0,0,0,-17,44,1,1.36822701379424,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.08,1.08
"83","00-0026544","C.Daniel","Chase Daniel","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x","LAC",2022,18,"REG",5,7,25,1,0,0,0,0,0,44,19,3,1.3055854915292,1,0.568181818181818,0.0917136929222104,1,4,0,0,0,0,-0.807615553960204,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.4,7.4
"84","00-0026625","B.Hoyer","Brian Hoyer","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0xo8skri7jc8abzzdts","NE",2022,4,"REG",5,6,37,0,0,1,8,0,0,28,22,2,-2.12652387350423,0,1.32142857142857,0.101889646386438,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.48,1.48
"85","00-0027688","C.McCoy","Colt McCoy","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx","ARI",2022,10,"REG",26,37,238,1,0,2,18,0,0,208,94,11,2.80184721230762,0,1.14423076923077,0.114197434177743,4,4,0,1,0,2,2.93294874185043,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.92,13.92
"86","00-0027688","C.McCoy","Colt McCoy","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx","ARI",2022,11,"REG",24,34,218,0,1,3,30,0,0,167,123,8,-4.42068531613688,0,1.30538922155689,0.0442469805921718,3,6,0,0,0,1,-1.0443790469144,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.32,7.32
"87","00-0027688","C.McCoy","Colt McCoy","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx","ARI",2022,14,"REG",27,40,246,0,1,6,45,0,0,301,116,11,-20.4190243922107,0,0.817275747508306,0.0209929505076625,5,24,0,1,0,1,-0.643962932343129,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.24,10.24
"88","00-0027688","C.McCoy","Colt McCoy","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx","ARI",2022,15,"REG",13,21,78,0,1,2,4,0,0,125,35,4,-8.04611840756835,0,0.624,-0.0228376427178633,2,2,0,0,0,1,-0.0337162539362907,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.32,1.32
"89","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,13,0,0,0,42,0,1,-2.83125655120239,0,0.30952380952381,0.111111111111111,0.157894736842105,0.27719298245614,0,1.3,3.3
"90","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,16,0,0,0,49,9,1,-3.42340631378465,1,0.326530612244898,0.148936170212766,0.205020920502092,0.366918899670613,0,3.6,6.6
"91","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,24,0,0,-2.04648148291744,0,0,0.0363636363636364,0.072289156626506,0.105147864184009,0,0,0
"92","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,20,0,0,0,79,3,2,1.56889618956484,0,0.253164556962025,0.131578947368421,0.26962457337884,0.386105622417819,0,2,5
"93","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,7,0,0,0,36,0,0,-6.07401264940572,0,0.194444444444444,0.111111111111111,0.105882352941176,0.24078431372549,0,0.7,2.7
"94","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,26,0,0,-1.09242036774895,0,0,0.0232558139534884,0.0902777777777778,0.098078165374677,0,0,0
"95","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,10,1,0,0,10,0,2,4.89406356227119,0,1,0.0571428571428571,0.0448430493273543,0.117104420243434,0,7,9
"96","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,9,50,0,0,0,92,0,3,-3.99881283694413,0,0.543478260869565,0.214285714285714,0.369477911646586,0.580063109581182,0,5,10
"97","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,31,1,0,-0.155678994604386,0,0.161290322580645,0.0740740740740741,0.113553113553114,0.190598290598291,0,0.5,1.5
"98","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,7,0,0,0,17,1,0,-1.23085852502845,0,0.411764705882353,0.0487804878048781,0.0561056105610561,0.112444659100056,0,0.7,1.7
"99","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,12,0,0,-6.45284250203986,0,0,0.0571428571428571,0.0491803278688525,0.120140515222482,0,0,0
"100","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,17,0,0,0,15,2,0,1.19152300717542,0,1.13333333333333,0.0526315789473684,0.0405405405405405,0.107325746799431,0,1.7,3.7
"101","00-0027942","A.Green","A.J. Green","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj","ARI",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,91,1,0,0,82,40,2,1.57836495159427,0,1.10975609756098,0.185185185185185,0.455555555555556,0.596666666666667,0,15.1,18.1
"102","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,17,0,0,0,2,1.33296898548724,0,3,5,69,0,0,0,110,15,2,2.73006536544036,0,0.627272727272727,0.185185185185185,0.360655737704918,0.53023679417122,0,8.6,11.6
"103","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,7,0,0,0,51,4,1,0.217820725636557,0,0.137254901960784,0.0384615384615385,0.156441717791411,0.167201510146295,0,0.7,1.7
"104","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,-0.732781998347491,0,2,4,21,1,0,0,26,5,1,3.1231822706759,0,0.807692307692308,0.0952380952380952,0.0887372013651877,0.204973183812774,0,8.1,10.1
"105","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,28,0,0,0,61,13,2,0.226217332505732,0,0.459016393442623,0.0909090909090909,0.221818181818182,0.291636363636364,0,2.8,4.8
"106","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,53,1,0,0,63,40,3,4.38520346075529,0,0.841269841269841,0.172413793103448,0.241379310344828,0.427586206896552,0,11.3,14.3
"107","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,15,0,0,0,1,1.59260715357959,0,3,4,40,0,0,0,67,9,1,-0.601155308191665,0,0.597014925373134,0.0952380952380952,0.204892966360856,0.286282219309742,0,5.5,8.5
"108","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,28,0,0,0,97,12,1,-0.680098781362176,0,0.288659793814433,0.113207547169811,0.313915857605178,0.389552421078342,0,2.8,5.8
"109","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,38,0,0,0,80,16,2,0.748111073189648,0,0.475,0.156862745098039,0.238095238095238,0.401960784313726,0,3.8,8.8
"110","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,22,3,0,-1.44584379982567,0,0.227272727272727,0.0416666666666667,0.0969162995594714,0.13034140969163,0,0.5,1.5
"111","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,13,0,0,0,1,0.998059779638425,0,1,2,10,0,0,0,16,7,0,-1.21766581694524,0,0.625,0.0476190476190476,0.0471976401179941,0.104466919511167,0,2.3,3.3
"112","00-0027944","J.Jones","Julio Jones","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd","TB",2022,19,"POST",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,11,74,1,0,0,72,17,3,3.25113129144302,0,1.02777777777778,0.180327868852459,0.197802197802198,0.408953341740227,0,13.4,20.4
"113","00-0027948","B.Gabbert","Blaine Gabbert","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/phss2f3lxcjex7hif0so","TB",2022,18,"REG",6,8,29,1,0,0,0,0,0,20,37,2,0.21524419792695,0,1.45,0.0733880415496394,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,5.16,5.16
"114","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,22,0,0,0,2,2.26444705901667,0,1,1,1,0,1,1,-6,7,0,-4.83268591668457,0,-0.166666666666667,0.03125,-0.0201342281879195,0.0327810402684564,0,0.3,1.3
"115","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,58,0,1,1,3,-4.42907494842075,0,2,2,3,0,0,0,-9,12,0,-0.917791742482223,0,-0.333333333333333,0.05,-0.0168539325842697,0.0632022471910113,0,4.1,6.1
"116","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,18,1,0,0,1,-0.190899595269002,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.8,7.8
"117","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,30,0,0,0,1,-1.47627921425737,0,3,3,13,0,0,0,1,12,0,-1.4000697924057,0,13,0.107142857142857,0.00321543408360129,0.162965089572807,0,4.3,7.3
"118","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,16,0,0,0,0,-5.55998058104888,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,3.6,3.6
"119","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,46,0,0,0,3,0.588661849673372,0,1,2,11,0,0,0,-6,10,1,1.45701722986996,0,-1.83333333333333,0.0645161290322581,-0.0234375,0.0803679435483871,0,5.7,6.7
"120","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,6,0,0,0,1,-1.13870647968724,0,3,3,16,0,0,0,4,12,1,-0.198968682263512,0,4,0.0652173913043478,0.0108108108108108,0.105393654524089,0,2.2,5.2
"121","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,2,0,0,0,0,2,0,-1.51737018721178,0,0,0.0333333333333333,0,0.05,0,0.2,1.2
"122","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,10,0,0,0,1,-0.126764957094565,0,0,1,0,0,0,0,0,0,0,-1.12339645816246,0,0,0.0333333333333333,0,0.05,0,1,1
"123","00-0027966","M.Ingram","Mark Ingram","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran","NO",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,7,27,0,0,0,0,-0.961165138985962,0,5,5,22,0,0,0,-1,23,0,-0.233209724770859,0,-22,0.178571428571429,-0.004739336492891,0.264539607312119,0,4.9,9.9
"124","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,4,"REG",20,28,236,1,0,2,9,1,1,311,56,11,6.53401798987608,1,0.758842443729904,0.167048487547803,1,3,0,0,0,0,0.21899254724849,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.74,13.74
"125","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,5,"REG",16,24,187,1,1,1,6,0,0,179,111,8,0.0144955668131523,0,1.04469273743017,0.0498184422569883,7,4,0,0,0,1,-1.35309941042215,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.88,9.88
"126","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,6,"REG",17,32,162,1,0,1,7,0,0,232,70,10,3.34224870504448,0,0.698275862068966,0.0275728419215,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.48,10.48
"127","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,7,"REG",30,47,361,4,3,0,0,0,0,377,187,15,-1.34563724060838,0,0.957559681697613,0.103110288372746,4,21,0,0,0,2,1.76142093000817,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,26.54,26.54
"128","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,8,"REG",22,30,229,2,0,0,0,0,0,168,126,12,9.8615155893039,0,1.36309523809524,0.193282621757736,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.16,17.16
"129","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,9,"REG",19,29,210,1,1,4,28,0,0,198,95,9,-4.5561973412308,0,1.06060606060606,0.0286581206748845,2,5,0,0,0,1,-0.00525830127298832,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.9,10.9
"130","00-0027973","A.Dalton","Andy Dalton","QB","QB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug","NO",2022,10,"REG",17,27,174,1,2,2,17,1,0,266,46,8,-1.41140235465718,0,0.654135338345865,0.0107704392743342,3,1,0,1,0,0,-5.21112091501442,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.06,7.06
